5645,131.5648359,46.52922798,2003/3/10,1,黑龙江双鸭山市宝山区宏新煤矿,yunshu
5569,131.5648359,46.52922798,2003/3/24,1,黑龙江双鸭山市宝山区双鸭山矿业集团七星煤矿,jidian
5494,131.5648359,46.52922798,2003/4/8,1,黑龙江双鸭山市宝山区天降煤矿,dingban
3147,131.5648359,46.52922798,2004/7/20,1,黑龙江双鸭山市宝山区天隆煤矿,dingban
3108,131.5648359,46.52922798,2004/7/26,1,黑龙江双鸭山市宝山区双鸭山矿业集团双阳煤矿,yunshu
2414,131.5648359,46.52922798,2005/2/20,1,黑龙江双鸭山市宝山区双鸭山矿业集团东保卫煤矿,yunshu
1336,131.5648359,46.52922798,2005/10/28,1,黑龙江双鸭山市宝山区双鸭山矿业集团七星煤矿,yunshu
7412,131.2460242,46.45952157,2002/1/22,1,黑龙江双鸭山市岭东区岭东煤矿,dingban
6779,131.2460242,46.45952157,2002/7/18,1,黑龙江双鸭山市岭东区东顺煤矿,fangpao
6154,131.2460242,46.45952157,2002/11/12,1,黑龙江双鸭山市岭东区东兴煤矿,dingban
5294,131.2460242,46.45952157,2003/5/16,1,黑龙江双鸭山市岭东区东顺煤矿,dingban
4843,131.2460242,46.45952157,2003/7/27,1,黑龙江双鸭山市岭东区东顺煤矿,yunshu
2967,131.2460242,46.45952157,2004/8/26,1,黑龙江双鸭山市岭东区丙昌煤矿,fangpao
6443,132.1260527,46.42875322,2002/9/17,1,黑龙江双鸭山市宝清县兴隆电厂春江煤矿,dingban
7732,132.4092786,46.40938321,2001/10/20,1,黑龙江双鸭山市宝清县佳桦煤矿,wasi
7034,132.4092786,46.40938321,2002/5/23,17,黑龙江双鸭山市宝清县加成煤矿,huozai
6771,132.4092786,46.40938321,2002/7/20,1,黑龙江双鸭山市宝清县飞达煤矿,yunshu
6692,132.4092786,46.40938321,2002/8/3,1,黑龙江双鸭山市宝清县广城煤矿,yunshu
6492,132.4092786,46.40938321,2002/9/6,1,黑龙江双鸭山市宝清县富奇煤矿,dingban
6312,132.4092786,46.40938321,2002/10/16,1,黑龙江双鸭山市宝清县双富煤矿,dingban
5898,132.4092786,46.40938321,2003/1/6,1,黑龙江双鸭山市宝清县宏源煤矿,dingban
5475,132.4092786,46.40938321,2003/4/11,1,黑龙江双鸭山市宝清县万海煤矿,dingban
5043,132.4092786,46.40938321,2003/6/28,1,黑龙江双鸭山市宝清县利达煤矿,dingban
3917,132.4092786,46.40938321,2004/2/11,2,黑龙江双鸭山市宝清县小城高镇宝鹤煤矿,wasi
3135,132.4092786,46.40938321,2004/7/21,1,黑龙江双鸭山市宝清县宝鑫煤矿,yunshu
402,132.4092786,46.40938321,2009/11/12,6,黑龙江双鸭山市宝清县国明煤矿,shuizai
260,132.4092786,46.40938321,2011/4/24,4,黑龙江双鸭山市宝清县，广城煤矿,shuizai
4796,132.2048931,46.32903234,2003/8/3,1,黑龙江双鸭山市宝清县宝清镇西山煤矿,dingban
